Parent	Child	CNA_gains	CNA_losses	SNVs	WGD	Truncal	tumour_id	is_clonal
31	3	9	13	55	FALSE	No	CRUKSIM080	FALSE
31	21	12	19	12	FALSE	No	CRUKSIM080	FALSE
28	29	10	23	60	FALSE	No	CRUKSIM080	FALSE
28	31	8	27	229	FALSE	No	CRUKSIM080	FALSE
34	35	9	34	57	FALSE	No	CRUKSIM080	FALSE
33	34	10	15	54	FALSE	No	CRUKSIM080	FALSE
32	33	17	21	32	FALSE	No	CRUKSIM080	FALSE
27	28	8	20	60	FALSE	No	CRUKSIM080	FALSE
27	32	6	18	10	FALSE	No	CRUKSIM080	FALSE
23	24	6	35	15	FALSE	No	CRUKSIM080	FALSE
23	27	10	35	11	FALSE	No	CRUKSIM080	FALSE
38	39	5	31	36	FALSE	No	CRUKSIM080	FALSE
37	18	5	20	29	FALSE	No	CRUKSIM080	FALSE
37	38	14	25	4	FALSE	No	CRUKSIM080	FALSE
36	37	11	23	58	FALSE	No	CRUKSIM080	FALSE
22	23	10	33	36	FALSE	No	CRUKSIM080	FALSE
22	36	11	30	72	TRUE	No	CRUKSIM080	FALSE
42	22	48	60	120	FALSE	Yes	CRUKSIM080	TRUE
29	30	12	12	42	FALSE	No	CRUKSIM081	FALSE
27	28	17	19	4	FALSE	No	CRUKSIM081	FALSE
27	29	15	20	53	FALSE	No	CRUKSIM081	FALSE
26	18	20	22	67	FALSE	No	CRUKSIM081	FALSE
26	27	24	13	20	TRUE	No	CRUKSIM081	FALSE
35	36	14	24	43	FALSE	No	CRUKSIM081	FALSE
34	7	13	20	28	FALSE	No	CRUKSIM081	FALSE
34	35	9	19	17	FALSE	No	CRUKSIM081	FALSE
40	3	18	19	21	FALSE	No	CRUKSIM081	FALSE
39	40	13	14	1	FALSE	No	CRUKSIM081	FALSE
38	9	4	18	20	FALSE	No	CRUKSIM081	FALSE
38	39	11	18	61	FALSE	No	CRUKSIM081	FALSE
42	43	15	10	7	FALSE	No	CRUKSIM081	FALSE
41	42	7	16	65	FALSE	No	CRUKSIM081	FALSE
37	38	11	23	75	FALSE	No	CRUKSIM081	FALSE
37	41	14	19	106	FALSE	No	CRUKSIM081	FALSE
33	34	16	14	18	FALSE	No	CRUKSIM081	FALSE
33	37	21	25	46	FALSE	No	CRUKSIM081	FALSE
32	33	9	22	3	FALSE	No	CRUKSIM081	FALSE
25	26	20	26	43	FALSE	No	CRUKSIM081	FALSE
25	32	13	24	47	FALSE	No	CRUKSIM081	FALSE
24	25	24	28	13	FALSE	No	CRUKSIM081	FALSE
46	24	40	60	200	FALSE	Yes	CRUKSIM081	TRUE
20	8	18	42	133	FALSE	No	CRUKSIM082	FALSE
24	15	9	19	17	FALSE	No	CRUKSIM082	FALSE
23	24	10	19	69	FALSE	No	CRUKSIM082	FALSE
22	23	10	22	3	FALSE	No	CRUKSIM082	FALSE
21	22	25	54	369	FALSE	No	CRUKSIM082	FALSE
19	20	17	35	115	TRUE	No	CRUKSIM082	FALSE
19	21	21	43	33	FALSE	No	CRUKSIM082	FALSE
27	28	18	49	19	FALSE	No	CRUKSIM082	FALSE
26	27	22	36	9	FALSE	No	CRUKSIM082	FALSE
26	29	12	45	2	FALSE	No	CRUKSIM082	FALSE
25	26	18	47	5	FALSE	No	CRUKSIM082	FALSE
18	19	25	28	2	FALSE	No	CRUKSIM082	FALSE
18	25	21	38	116	FALSE	No	CRUKSIM082	FALSE
17	9	30	70	10	FALSE	No	CRUKSIM082	FALSE
17	18	32	47	58	FALSE	No	CRUKSIM082	FALSE
32	17	36	84	240	FALSE	Yes	CRUKSIM082	TRUE
28	29	11	17	54	FALSE	No	CRUKSIM083	FALSE
32	33	14	30	98	FALSE	No	CRUKSIM083	FALSE
30	31	12	19	43	FALSE	No	CRUKSIM083	FALSE
30	32	14	19	6	TRUE	No	CRUKSIM083	FALSE
27	28	11	26	70	FALSE	No	CRUKSIM083	FALSE
27	30	9	22	14	FALSE	No	CRUKSIM083	FALSE
26	27	8	31	37	TRUE	No	CRUKSIM083	FALSE
36	10	5	25	10	FALSE	No	CRUKSIM083	FALSE
35	36	13	20	54	FALSE	No	CRUKSIM083	FALSE
34	35	5	28	76	FALSE	No	CRUKSIM083	FALSE
25	26	14	33	10	FALSE	No	CRUKSIM083	FALSE
25	34	4	27	61	FALSE	No	CRUKSIM083	FALSE
39	40	3	27	79	FALSE	No	CRUKSIM083	FALSE
39	41	13	20	98	FALSE	No	CRUKSIM083	FALSE
38	39	10	25	16	FALSE	No	CRUKSIM083	FALSE
24	25	10	26	4	FALSE	No	CRUKSIM083	FALSE
24	38	11	23	7	FALSE	No	CRUKSIM083	FALSE
42	43	9	31	160	FALSE	No	CRUKSIM083	FALSE
42	1	11	24	49	FALSE	No	CRUKSIM083	FALSE
23	24	17	28	7	FALSE	No	CRUKSIM083	FALSE
23	42	12	39	7	FALSE	No	CRUKSIM083	FALSE
44	23	24	60	240	FALSE	Yes	CRUKSIM083	TRUE
23	6	4	40	11	FALSE	No	CRUKSIM084	FALSE
22	1	12	31	5	FALSE	No	CRUKSIM084	FALSE
22	23	5	36	37	FALSE	No	CRUKSIM084	FALSE
27	11	7	27	205	TRUE	No	CRUKSIM084	FALSE
24	25	4	35	48	FALSE	No	CRUKSIM084	FALSE
24	27	6	32	31	FALSE	No	CRUKSIM084	FALSE
21	22	1	23	39	FALSE	No	CRUKSIM084	FALSE
21	24	5	36	45	FALSE	No	CRUKSIM084	FALSE
20	21	3	47	11	FALSE	No	CRUKSIM084	FALSE
32	4	2	19	22	FALSE	No	CRUKSIM084	FALSE
34	35	3	26	17	FALSE	No	CRUKSIM084	FALSE
31	32	5	30	112	FALSE	No	CRUKSIM084	FALSE
31	34	10	30	23	FALSE	No	CRUKSIM084	FALSE
30	31	4	25	8	FALSE	No	CRUKSIM084	FALSE
29	30	3	31	172	FALSE	No	CRUKSIM084	FALSE
19	20	7	47	45	FALSE	No	CRUKSIM084	FALSE
19	29	9	45	69	FALSE	No	CRUKSIM084	FALSE
36	19	10	70	100	FALSE	Yes	CRUKSIM084	TRUE
28	19	16	27	26	FALSE	No	CRUKSIM085	FALSE
27	28	14	30	81	FALSE	No	CRUKSIM085	FALSE
31	14	17	18	22	FALSE	No	CRUKSIM085	FALSE
30	31	20	23	23	FALSE	No	CRUKSIM085	FALSE
37	38	14	18	12	FALSE	No	CRUKSIM085	FALSE
36	37	11	10	48	FALSE	No	CRUKSIM085	FALSE
41	8	7	17	10	TRUE	No	CRUKSIM085	FALSE
41	42	9	16	9	FALSE	No	CRUKSIM085	FALSE
40	41	4	13	41	FALSE	No	CRUKSIM085	FALSE
39	40	11	17	21	FALSE	No	CRUKSIM085	FALSE
35	36	16	18	97	FALSE	No	CRUKSIM085	FALSE
35	39	18	23	153	TRUE	No	CRUKSIM085	FALSE
33	35	11	21	92	FALSE	No	CRUKSIM085	FALSE
43	44	21	32	17	FALSE	No	CRUKSIM085	FALSE
32	33	19	21	132	FALSE	No	CRUKSIM085	FALSE
32	43	23	19	11	FALSE	No	CRUKSIM085	FALSE
29	30	20	26	61	FALSE	No	CRUKSIM085	FALSE
29	32	23	25	24	FALSE	No	CRUKSIM085	FALSE
26	27	14	36	58	FALSE	No	CRUKSIM085	FALSE
26	29	16	39	52	FALSE	No	CRUKSIM085	FALSE
47	5	21	44	29	FALSE	No	CRUKSIM085	FALSE
25	26	30	50	51	FALSE	No	CRUKSIM085	FALSE
25	47	29	33	10	FALSE	No	CRUKSIM085	FALSE
48	25	96	72	120	FALSE	Yes	CRUKSIM085	TRUE
27	28	1	13	55	FALSE	No	CRUKSIM086	FALSE
26	27	6	18	44	FALSE	No	CRUKSIM086	FALSE
31	19	1	7	17	FALSE	No	CRUKSIM086	FALSE
30	31	0	11	54	FALSE	No	CRUKSIM086	FALSE
30	3	2	10	25	TRUE	No	CRUKSIM086	FALSE
29	10	3	23	67	FALSE	No	CRUKSIM086	FALSE
29	30	7	17	143	FALSE	No	CRUKSIM086	FALSE
25	26	6	14	14	FALSE	No	CRUKSIM086	FALSE
25	29	2	17	118	FALSE	No	CRUKSIM086	FALSE
24	25	5	17	105	FALSE	No	CRUKSIM086	FALSE
23	24	8	22	12	FALSE	No	CRUKSIM086	FALSE
21	22	7	24	112	FALSE	No	CRUKSIM086	FALSE
21	23	4	25	25	FALSE	No	CRUKSIM086	FALSE
34	35	3	13	40	TRUE	No	CRUKSIM086	FALSE
33	34	10	30	5	FALSE	No	CRUKSIM086	FALSE
32	33	4	23	4	FALSE	No	CRUKSIM086	FALSE
20	21	6	30	54	FALSE	No	CRUKSIM086	FALSE
20	32	5	36	6	FALSE	No	CRUKSIM086	FALSE
38	20	20	50	100	FALSE	Yes	CRUKSIM086	TRUE
25	26	17	24	36	FALSE	No	CRUKSIM087	FALSE
27	2	18	27	48	FALSE	No	CRUKSIM087	FALSE
24	25	20	31	47	FALSE	No	CRUKSIM087	FALSE
24	27	25	18	2	FALSE	No	CRUKSIM087	FALSE
23	24	24	19	14	FALSE	No	CRUKSIM087	FALSE
22	23	32	27	34	TRUE	No	CRUKSIM087	FALSE
32	33	19	25	42	FALSE	No	CRUKSIM087	FALSE
31	32	17	26	8	TRUE	No	CRUKSIM087	FALSE
36	17	9	20	24	FALSE	No	CRUKSIM087	FALSE
36	37	11	14	36	FALSE	No	CRUKSIM087	FALSE
35	36	20	23	265	FALSE	No	CRUKSIM087	FALSE
34	35	15	16	8	TRUE	No	CRUKSIM087	FALSE
30	31	19	26	2	FALSE	No	CRUKSIM087	FALSE
30	34	24	24	5	FALSE	No	CRUKSIM087	FALSE
29	30	26	32	38	FALSE	No	CRUKSIM087	FALSE
29	3	23	21	195	FALSE	No	CRUKSIM087	FALSE
28	29	19	31	54	FALSE	No	CRUKSIM087	FALSE
21	22	27	27	85	FALSE	No	CRUKSIM087	FALSE
21	28	19	14	17	FALSE	No	CRUKSIM087	FALSE
40	21	48	72	240	FALSE	Yes	CRUKSIM087	TRUE
28	30	19	25	31	FALSE	No	CRUKSIM088	FALSE
27	28	20	26	11	FALSE	No	CRUKSIM088	FALSE
32	33	10	29	39	FALSE	No	CRUKSIM088	FALSE
26	27	13	21	45	FALSE	No	CRUKSIM088	FALSE
26	32	11	25	5	TRUE	No	CRUKSIM088	FALSE
40	15	14	29	14	FALSE	No	CRUKSIM088	FALSE
39	40	9	27	88	FALSE	No	CRUKSIM088	FALSE
38	39	11	24	32	FALSE	No	CRUKSIM088	FALSE
36	37	15	25	90	FALSE	No	CRUKSIM088	FALSE
36	38	16	22	85	FALSE	No	CRUKSIM088	FALSE
44	24	14	25	8	FALSE	No	CRUKSIM088	FALSE
47	10	13	24	11	FALSE	No	CRUKSIM088	FALSE
46	47	9	29	4	FALSE	No	CRUKSIM088	FALSE
45	46	13	25	8	TRUE	No	CRUKSIM088	FALSE
43	44	8	19	8	FALSE	No	CRUKSIM088	FALSE
43	45	13	20	60	FALSE	No	CRUKSIM088	FALSE
42	6	17	22	62	FALSE	No	CRUKSIM088	FALSE
42	43	14	26	89	FALSE	No	CRUKSIM088	FALSE
35	36	24	29	68	FALSE	No	CRUKSIM088	FALSE
35	42	19	25	61	FALSE	No	CRUKSIM088	FALSE
34	35	14	25	76	FALSE	No	CRUKSIM088	FALSE
25	26	20	33	181	FALSE	No	CRUKSIM088	FALSE
25	34	8	33	4	FALSE	No	CRUKSIM088	FALSE
48	25	36	84	120	FALSE	Yes	CRUKSIM088	TRUE
28	29	11	29	32	FALSE	No	CRUKSIM089	FALSE
27	28	3	29	8	FALSE	No	CRUKSIM089	FALSE
27	30	4	31	13	FALSE	No	CRUKSIM089	FALSE
26	27	8	24	97	FALSE	No	CRUKSIM089	FALSE
36	37	6	17	2	FALSE	No	CRUKSIM089	FALSE
40	8	0	13	97	FALSE	No	CRUKSIM089	FALSE
39	40	3	11	59	FALSE	No	CRUKSIM089	FALSE
35	36	3	14	91	FALSE	No	CRUKSIM089	FALSE
35	39	5	13	31	FALSE	No	CRUKSIM089	FALSE
41	17	2	21	16	FALSE	No	CRUKSIM089	FALSE
34	35	4	23	103	FALSE	No	CRUKSIM089	FALSE
34	41	2	20	5	FALSE	No	CRUKSIM089	FALSE
42	43	3	27	18	FALSE	No	CRUKSIM089	FALSE
42	45	3	28	12	FALSE	No	CRUKSIM089	FALSE
33	34	2	19	6	FALSE	No	CRUKSIM089	FALSE
33	42	5	16	20	FALSE	No	CRUKSIM089	FALSE
32	33	5	36	124	FALSE	No	CRUKSIM089	FALSE
32	15	4	23	77	FALSE	No	CRUKSIM089	FALSE
46	47	2	17	56	FALSE	No	CRUKSIM089	FALSE
31	32	8	24	28	FALSE	No	CRUKSIM089	FALSE
31	46	5	24	64	FALSE	No	CRUKSIM089	FALSE
25	26	3	36	31	TRUE	No	CRUKSIM089	FALSE
25	31	5	45	90	FALSE	No	CRUKSIM089	FALSE
48	25	24	60	120	FALSE	Yes	CRUKSIM089	TRUE
27	28	6	23	15	FALSE	No	CRUKSIM090	FALSE
26	27	2	31	92	FALSE	No	CRUKSIM090	FALSE
25	26	3	35	2	FALSE	No	CRUKSIM090	FALSE
24	25	6	27	1	FALSE	No	CRUKSIM090	FALSE
33	34	3	21	138	FALSE	No	CRUKSIM090	FALSE
33	35	4	26	25	FALSE	No	CRUKSIM090	FALSE
36	3	3	22	82	FALSE	No	CRUKSIM090	FALSE
32	33	5	28	14	FALSE	No	CRUKSIM090	FALSE
32	36	4	25	26	FALSE	No	CRUKSIM090	FALSE
30	32	4	39	23	FALSE	No	CRUKSIM090	FALSE
42	13	1	25	43	FALSE	No	CRUKSIM090	FALSE
41	42	4	27	101	FALSE	No	CRUKSIM090	FALSE
40	41	5	24	34	FALSE	No	CRUKSIM090	FALSE
40	6	4	27	78	FALSE	No	CRUKSIM090	FALSE
39	40	4	31	79	FALSE	No	CRUKSIM090	FALSE
38	39	4	34	30	TRUE	No	CRUKSIM090	FALSE
37	38	2	24	16	FALSE	No	CRUKSIM090	FALSE
29	30	5	20	19	FALSE	No	CRUKSIM090	FALSE
29	37	2	25	7	FALSE	No	CRUKSIM090	FALSE
23	24	3	30	23	FALSE	No	CRUKSIM090	FALSE
23	29	6	16	52	FALSE	No	CRUKSIM090	FALSE
44	23	20	80	100	FALSE	Yes	CRUKSIM090	TRUE
27	28	10	35	41	FALSE	No	CRUKSIM091	FALSE
26	27	12	35	61	FALSE	No	CRUKSIM091	FALSE
25	26	10	39	119	FALSE	No	CRUKSIM091	FALSE
37	17	11	25	12	FALSE	No	CRUKSIM091	FALSE
36	37	8	34	51	FALSE	No	CRUKSIM091	FALSE
35	36	6	13	22	FALSE	No	CRUKSIM091	FALSE
34	35	8	27	61	FALSE	No	CRUKSIM091	FALSE
34	21	11	24	29	FALSE	No	CRUKSIM091	FALSE
32	33	14	24	56	FALSE	No	CRUKSIM091	FALSE
32	34	12	34	7	FALSE	No	CRUKSIM091	FALSE
40	8	9	23	4	FALSE	No	CRUKSIM091	FALSE
39	40	12	23	99	FALSE	No	CRUKSIM091	FALSE
42	1	9	23	21	FALSE	No	CRUKSIM091	FALSE
41	42	5	29	46	FALSE	No	CRUKSIM091	FALSE
38	39	11	32	5	FALSE	No	CRUKSIM091	FALSE
38	41	14	34	85	FALSE	No	CRUKSIM091	FALSE
31	32	14	35	60	FALSE	No	CRUKSIM091	FALSE
31	38	10	29	13	TRUE	No	CRUKSIM091	FALSE
24	25	8	34	21	FALSE	No	CRUKSIM091	FALSE
24	31	27	32	49	FALSE	No	CRUKSIM091	FALSE
23	24	22	53	18	FALSE	No	CRUKSIM091	FALSE
44	23	66	77	220	FALSE	Yes	CRUKSIM091	TRUE
34	6	3	13	20	FALSE	No	CRUKSIM092	FALSE
33	34	2	16	8	FALSE	No	CRUKSIM092	FALSE
32	33	4	20	44	FALSE	No	CRUKSIM092	FALSE
31	32	2	18	2	FALSE	No	CRUKSIM092	FALSE
29	30	5	17	21	FALSE	No	CRUKSIM092	FALSE
29	31	4	18	8	FALSE	No	CRUKSIM092	FALSE
28	29	1	13	71	FALSE	No	CRUKSIM092	FALSE
36	13	3	20	66	FALSE	No	CRUKSIM092	FALSE
35	36	4	20	74	FALSE	No	CRUKSIM092	FALSE
35	37	2	20	31	FALSE	No	CRUKSIM092	FALSE
27	28	6	28	82	FALSE	No	CRUKSIM092	FALSE
27	35	6	21	8	FALSE	No	CRUKSIM092	FALSE
41	42	5	16	80	FALSE	No	CRUKSIM092	FALSE
39	41	2	25	20	FALSE	No	CRUKSIM092	FALSE
44	45	6	22	3	FALSE	No	CRUKSIM092	FALSE
46	47	7	29	32	FALSE	No	CRUKSIM092	FALSE
43	44	3	22	23	FALSE	No	CRUKSIM092	FALSE
43	46	2	27	51	FALSE	No	CRUKSIM092	FALSE
38	39	9	25	52	FALSE	No	CRUKSIM092	FALSE
38	43	4	27	43	FALSE	No	CRUKSIM092	FALSE
26	27	5	26	108	FALSE	No	CRUKSIM092	FALSE
26	38	10	22	18	TRUE	No	CRUKSIM092	FALSE
25	26	4	30	15	FALSE	No	CRUKSIM092	FALSE
48	25	11	55	220	FALSE	Yes	CRUKSIM092	TRUE
26	4	3	27	50	FALSE	No	CRUKSIM093	FALSE
29	30	10	20	8	FALSE	No	CRUKSIM093	FALSE
32	33	3	30	8	TRUE	No	CRUKSIM093	FALSE
28	29	6	22	66	FALSE	No	CRUKSIM093	FALSE
28	32	11	28	40	FALSE	No	CRUKSIM093	FALSE
37	1	5	16	9	TRUE	No	CRUKSIM093	FALSE
36	37	2	28	119	FALSE	No	CRUKSIM093	FALSE
35	36	5	20	5	FALSE	No	CRUKSIM093	FALSE
34	35	4	33	99	FALSE	No	CRUKSIM093	FALSE
27	28	1	27	10	FALSE	No	CRUKSIM093	FALSE
27	34	7	25	9	FALSE	No	CRUKSIM093	FALSE
25	26	9	33	25	TRUE	No	CRUKSIM093	FALSE
25	27	12	17	8	FALSE	No	CRUKSIM093	FALSE
44	13	3	28	63	FALSE	No	CRUKSIM093	FALSE
43	44	6	24	66	FALSE	No	CRUKSIM093	FALSE
42	43	10	27	40	FALSE	No	CRUKSIM093	FALSE
40	42	8	33	11	FALSE	No	CRUKSIM093	FALSE
45	17	8	15	41	FALSE	No	CRUKSIM093	FALSE
39	40	7	24	34	FALSE	No	CRUKSIM093	FALSE
39	45	9	33	12	FALSE	No	CRUKSIM093	FALSE
24	25	7	35	17	FALSE	No	CRUKSIM093	FALSE
24	39	9	32	60	FALSE	No	CRUKSIM093	FALSE
46	24	40	80	200	FALSE	Yes	CRUKSIM093	TRUE
20	5	12	47	75	FALSE	No	CRUKSIM094	FALSE
19	20	14	39	30	FALSE	No	CRUKSIM094	FALSE
19	22	20	35	96	TRUE	No	CRUKSIM094	FALSE
18	19	24	44	112	FALSE	No	CRUKSIM094	FALSE
29	12	6	23	7	FALSE	No	CRUKSIM094	FALSE
28	29	9	28	46	FALSE	No	CRUKSIM094	FALSE
28	11	9	33	28	TRUE	No	CRUKSIM094	FALSE
27	28	9	28	10	FALSE	No	CRUKSIM094	FALSE
26	27	13	31	94	FALSE	No	CRUKSIM094	FALSE
24	26	13	33	21	FALSE	No	CRUKSIM094	FALSE
17	18	22	54	14	FALSE	No	CRUKSIM094	FALSE
17	24	19	49	229	FALSE	No	CRUKSIM094	FALSE
16	17	30	54	59	FALSE	No	CRUKSIM094	FALSE
16	2	43	65	59	FALSE	No	CRUKSIM094	FALSE
30	16	66	77	220	FALSE	Yes	CRUKSIM094	TRUE
30	20	4	26	82	FALSE	No	CRUKSIM095	FALSE
29	30	3	16	57	FALSE	No	CRUKSIM095	FALSE
28	3	2	41	36	FALSE	No	CRUKSIM095	FALSE
28	29	4	43	36	FALSE	No	CRUKSIM095	FALSE
27	28	5	30	51	FALSE	No	CRUKSIM095	FALSE
25	27	2	34	110	FALSE	No	CRUKSIM095	FALSE
33	1	2	30	16	FALSE	No	CRUKSIM095	FALSE
34	35	5	42	17	FALSE	No	CRUKSIM095	FALSE
32	33	4	41	23	TRUE	No	CRUKSIM095	FALSE
32	34	3	38	2	FALSE	No	CRUKSIM095	FALSE
39	13	5	34	21	FALSE	No	CRUKSIM095	FALSE
38	39	7	57	55	FALSE	No	CRUKSIM095	FALSE
37	38	6	38	24	FALSE	No	CRUKSIM095	FALSE
36	37	5	46	29	TRUE	No	CRUKSIM095	FALSE
31	32	10	44	97	FALSE	No	CRUKSIM095	FALSE
31	36	2	37	72	FALSE	No	CRUKSIM095	FALSE
24	25	6	51	146	FALSE	No	CRUKSIM095	FALSE
24	31	5	64	38	FALSE	No	CRUKSIM095	FALSE
23	24	6	64	16	FALSE	No	CRUKSIM095	FALSE
22	23	10	88	32	FALSE	No	CRUKSIM095	FALSE
42	22	24	96	240	FALSE	Yes	CRUKSIM095	TRUE
29	9	21	17	16	FALSE	No	CRUKSIM096	FALSE
29	1	16	23	19	FALSE	No	CRUKSIM096	FALSE
28	29	25	29	1	TRUE	No	CRUKSIM096	FALSE
27	28	14	20	10	FALSE	No	CRUKSIM096	FALSE
24	27	19	22	11	FALSE	No	CRUKSIM096	FALSE
32	7	19	18	17	FALSE	No	CRUKSIM096	FALSE
31	32	19	26	44	FALSE	No	CRUKSIM096	FALSE
30	31	31	19	115	FALSE	No	CRUKSIM096	FALSE
23	24	32	32	30	FALSE	No	CRUKSIM096	FALSE
23	30	16	26	42	FALSE	No	CRUKSIM096	FALSE
34	3	10	21	4	FALSE	No	CRUKSIM096	FALSE
34	35	15	21	14	FALSE	No	CRUKSIM096	FALSE
36	37	17	28	31	FALSE	No	CRUKSIM096	FALSE
33	34	18	17	196	FALSE	No	CRUKSIM096	FALSE
33	36	16	22	95	FALSE	No	CRUKSIM096	FALSE
22	23	23	22	22	FALSE	No	CRUKSIM096	FALSE
22	33	24	25	149	FALSE	No	CRUKSIM096	FALSE
21	22	28	31	9	FALSE	No	CRUKSIM096	FALSE
21	17	21	26	135	FALSE	No	CRUKSIM096	FALSE
40	21	48	72	240	FALSE	Yes	CRUKSIM096	TRUE
30	31	4	19	87	FALSE	No	CRUKSIM097	FALSE
34	35	3	17	55	FALSE	No	CRUKSIM097	FALSE
32	33	5	19	120	FALSE	No	CRUKSIM097	FALSE
32	34	3	26	10	FALSE	No	CRUKSIM097	FALSE
29	30	4	22	30	FALSE	No	CRUKSIM097	FALSE
29	32	3	15	12	FALSE	No	CRUKSIM097	FALSE
28	29	3	29	3	FALSE	No	CRUKSIM097	FALSE
36	17	3	21	11	FALSE	No	CRUKSIM097	FALSE
27	28	2	24	22	FALSE	No	CRUKSIM097	FALSE
27	36	2	20	72	FALSE	No	CRUKSIM097	FALSE
26	27	3	20	11	FALSE	No	CRUKSIM097	FALSE
25	26	1	31	33	FALSE	No	CRUKSIM097	FALSE
24	25	5	30	49	FALSE	No	CRUKSIM097	FALSE
42	22	6	41	12	FALSE	No	CRUKSIM097	FALSE
43	7	4	40	21	FALSE	No	CRUKSIM097	FALSE
41	42	4	39	62	FALSE	No	CRUKSIM097	FALSE
41	43	6	55	24	FALSE	No	CRUKSIM097	FALSE
40	41	7	41	55	FALSE	No	CRUKSIM097	FALSE
39	40	10	44	32	FALSE	No	CRUKSIM097	FALSE
23	24	6	43	162	TRUE	No	CRUKSIM097	FALSE
23	39	6	44	17	FALSE	No	CRUKSIM097	FALSE
44	23	10	80	100	FALSE	Yes	CRUKSIM097	TRUE
26	8	26	22	39	FALSE	No	CRUKSIM098	FALSE
30	13	20	15	14	FALSE	No	CRUKSIM098	FALSE
29	30	17	20	1	FALSE	No	CRUKSIM098	FALSE
28	29	8	16	3	FALSE	No	CRUKSIM098	FALSE
31	4	8	8	33	FALSE	No	CRUKSIM098	FALSE
27	28	16	15	86	FALSE	No	CRUKSIM098	FALSE
27	31	16	19	93	FALSE	No	CRUKSIM098	FALSE
25	26	13	17	1	FALSE	No	CRUKSIM098	FALSE
25	27	21	28	75	FALSE	No	CRUKSIM098	FALSE
22	23	9	28	56	TRUE	No	CRUKSIM098	FALSE
22	25	19	18	5	FALSE	No	CRUKSIM098	FALSE
21	22	18	33	110	FALSE	No	CRUKSIM098	FALSE
20	21	40	30	69	FALSE	No	CRUKSIM098	FALSE
20	32	34	32	95	FALSE	No	CRUKSIM098	FALSE
33	34	25	24	79	TRUE	No	CRUKSIM098	FALSE
19	20	31	30	6	FALSE	No	CRUKSIM098	FALSE
19	33	31	30	115	FALSE	No	CRUKSIM098	FALSE
36	19	88	55	220	FALSE	Yes	CRUKSIM098	TRUE
21	22	22	43	45	FALSE	No	CRUKSIM099	FALSE
20	21	9	47	111	FALSE	No	CRUKSIM099	FALSE
19	5	9	61	19	FALSE	No	CRUKSIM099	FALSE
19	20	18	43	61	FALSE	No	CRUKSIM099	FALSE
26	27	15	37	14	FALSE	No	CRUKSIM099	FALSE
31	1	5	29	86	FALSE	No	CRUKSIM099	FALSE
31	10	5	21	95	FALSE	No	CRUKSIM099	FALSE
30	31	7	34	116	FALSE	No	CRUKSIM099	FALSE
28	30	9	25	16	FALSE	No	CRUKSIM099	FALSE
25	26	7	29	13	FALSE	No	CRUKSIM099	FALSE
25	28	15	24	68	TRUE	No	CRUKSIM099	FALSE
24	25	14	33	64	FALSE	No	CRUKSIM099	FALSE
23	24	13	36	101	FALSE	No	CRUKSIM099	FALSE
23	32	12	38	58	FALSE	No	CRUKSIM099	FALSE
18	19	13	42	18	FALSE	No	CRUKSIM099	FALSE
18	23	19	43	75	TRUE	No	CRUKSIM099	FALSE
34	18	24	96	240	FALSE	Yes	CRUKSIM099	TRUE
22	12	23	23	36	FALSE	No	CRUKSIM100	FALSE
21	22	26	24	52	FALSE	No	CRUKSIM100	FALSE
19	20	24	37	27	FALSE	No	CRUKSIM100	FALSE
19	21	25	25	52	FALSE	No	CRUKSIM100	FALSE
18	19	24	24	13	FALSE	No	CRUKSIM100	FALSE
25	9	10	16	16	FALSE	No	CRUKSIM100	FALSE
26	27	13	21	149	FALSE	No	CRUKSIM100	FALSE
24	25	18	26	17	FALSE	No	CRUKSIM100	FALSE
24	26	18	18	5	TRUE	No	CRUKSIM100	FALSE
30	31	35	37	63	FALSE	No	CRUKSIM100	FALSE
29	30	25	29	3	FALSE	No	CRUKSIM100	FALSE
23	24	30	25	306	FALSE	No	CRUKSIM100	FALSE
23	29	30	29	42	FALSE	No	CRUKSIM100	FALSE
17	18	27	44	78	FALSE	No	CRUKSIM100	FALSE
17	23	32	42	41	FALSE	No	CRUKSIM100	FALSE
32	17	40	60	100	FALSE	Yes	CRUKSIM100	TRUE
27	28	13	49	32	FALSE	No	CRUKSIM101	FALSE
38	8	1	8	9	FALSE	No	CRUKSIM101	FALSE
36	37	5	15	57	FALSE	No	CRUKSIM101	FALSE
36	38	2	15	49	FALSE	No	CRUKSIM101	FALSE
35	36	2	16	17	FALSE	No	CRUKSIM101	FALSE
41	10	1	20	1	FALSE	No	CRUKSIM101	FALSE
40	41	1	17	13	FALSE	No	CRUKSIM101	FALSE
34	35	3	15	12	FALSE	No	CRUKSIM101	FALSE
34	40	1	17	4	FALSE	No	CRUKSIM101	FALSE
33	34	0	28	2	TRUE	No	CRUKSIM101	FALSE
46	21	1	13	2	FALSE	No	CRUKSIM101	FALSE
45	46	0	10	59	TRUE	No	CRUKSIM101	FALSE
43	45	2	17	11	TRUE	No	CRUKSIM101	FALSE
42	43	3	16	59	FALSE	No	CRUKSIM101	FALSE
32	33	2	21	35	FALSE	No	CRUKSIM101	FALSE
32	42	0	17	62	FALSE	No	CRUKSIM101	FALSE
31	32	3	22	28	FALSE	No	CRUKSIM101	FALSE
30	31	8	34	198	FALSE	No	CRUKSIM101	FALSE
29	30	7	57	90	FALSE	No	CRUKSIM101	FALSE
26	27	5	58	5	FALSE	No	CRUKSIM101	FALSE
